ID_REDE,CD_OPERADORA,NO_RAZAO,GR_MODALIDADE,DE_PORTE,ID_PLANO,CD_PLANO,TP_VIGENCIA_PLANO,CONTRATACAO,DE_TIPO_CONTRATACAO,DE_TIPO_MODALIDADE_FINM,SEGMENTACAO_ASSISTENCIAL,DE_TIPO_ABRANGENCIA_GEOGRAFICA,LG_FATOR_MODERADOR,DE_SITUACAO_PRINCIPAL,CD_SITUACAO_PLANO,ID_ESTABELECIMENTO_SAUDE,CD_CNPJ_ESTB_SAUDE,CD_CNES,NM_ESTABELECIMENTO_SAUDE,DE_CLAS_ESTB_SAUDE,LG_URGENCIA_EMERGENCIA,DE_TIPO_PRESTADOR,DE_TIPO_CONTRATO,DE_DISPONIBILIDADE,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,DT_VINCULO_INICIO,DT_VINCULO_FIM,NM_REGIAO,DT_ATUALIZACAO
1332050 8316945,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332050,400712993,P,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316945,02352069000100,3013227,MEMORIAL SANTA THEREZA CIRURG PROG LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1332094 8304743,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8304743,00949805000186,3019500,CLINICA DA CRIANCA E DO ADOLESCENTE,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1332092 8304743,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332092,400691997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304743,00949805000186,3019500,CLINICA DA CRIANCA E DO ADOLESCENTE,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1332088 8304743,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332088,400693993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8304743,00949805000186,3019500,CLINICA DA CRIANCA E DO ADOLESCENTE,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1332058 8304743,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332058,400708995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8304743,00949805000186,3019500,CLINICA DA CRIANCA E DO ADOLESCENTE,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1331997 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331997,425285993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
14869602 8305517,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305517,09121674000119,2399563,INSTITUTO DE PNEUMOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,1999-11-22,2018-06-20,NORDESTE,2024-07-24
1332050 8305519,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332050,400712993,P,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305519,09125576000150,2400340,PRONTO SOCORRO CARDIOLOGICO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
15441711 8305519,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,15441711,460668090,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305519,09125576000150,2400340,PRONTO SOCORRO CARDIOLOGICO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2009-12-01,2018-06-20,NORDESTE,2024-07-24
16377038 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377038,469912132,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
16377049 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377049,469913131,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
16386322 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16386322,470163131,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
1332092 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332092,400691997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
1332086 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332086,400694991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
16428083 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428083,409108996,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
14869751 230060832,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869751,458662080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,230060832,10574074000195,6223095,MEIRA PONTES MEDICOS ASSOCIADOS SS LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-01-09,,NORDESTE,2024-07-24
18089133 87076110,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089133,481940183,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87076110,41225632000130,2357615,CL OFTALM ANTONIO P SILVEIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2018-12-14,,NORDESTE,2024-07-24
1332092 8305518,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332092,400691997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305518,09124165000140,2399776,INSTITUTO WALFREDO GUEDES PEREIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332092 8305519,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332092,400691997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305519,09125576000150,2400340,PRONTO SOCORRO CARDIOLOGICO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1332084 8305594,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332084,400695990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305594,10848190000155,2400324,HOSPITAL DA POLICIA MILITAR GENERAL EDSON RAMALHO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-03-22,NORDESTE,2024-07-24
14869602 8316945,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316945,02352069000100,3013227,MEMORIAL SANTA THEREZA CIRURG PROG LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-20,NORDESTE,2024-07-24
1332048 8305466,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332048,400713991,P,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305466,08290967000167,2357410,HOSPITAL SANTA LUCIA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332048 8305505,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332048,400713991,P,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305505,08973539000139,3398315,PROCARDIO INSTITUTO DE CARDIOLOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332048 8305514,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332048,400713991,P,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305514,09114364000177,2399334,HOSP INFANTIL DRJOAO SOARES,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332084 8305518,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332084,400695990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305518,09124165000140,2399776,INSTITUTO WALFREDO GUEDES PEREIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332084 8305520,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332084,400695990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305520,09129222000183,2400065,HOSPITAL SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332084 8305513,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332084,400695990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305513,09114307000198,2399458,CLINICA DOM PAIVA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
14869635 8316942,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316942,41226432000100,3039269,CLIM HOSPITAL E MATERNIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
14869602 8316942,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316942,41226432000100,3039269,CLIM HOSPITAL E MATERNIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332082 87052096,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332082,400696998,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,87052096,09362336000179,,FUSAM  HOSPITAL MUNICIPAL,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332054 8305509,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332054,400710997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305509,09096181000176,2399113,INSTITUTO DE PSIQUIATRIA DA PB,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2016-12-02,NORDESTE,2024-07-24
1332054 8305514,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332054,400710997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305514,09114364000177,2399334,HOSP INFANTIL DRJOAO SOARES,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332054 8305523,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332054,400710997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305523,09142167000161,2357038,CLINICA SAO CAMILO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332090 8305509,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305509,09096181000176,2399113,INSTITUTO DE PSIQUIATRIA DA PB,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2016-12-02,NORDESTE,2024-07-24
1332090 8305515,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305515,09114612000180,2399237,HOSPITAL SAO LUIZ LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332090 8316940,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8316940,09127333000150,3043142,AMIP ASSOC MEDICA INFANTIL DA PB,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332090 87052096,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,87052096,09362336000179,,FUSAM  HOSPITAL MUNICIPAL,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1331997 8316942,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331997,425285993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316942,41226432000100,3039269,CLIM HOSPITAL E MATERNIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332082 8305487,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332082,400696998,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305487,08680639000339,3056724,HOSPITAL UNIMED JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332090 8306760,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8306760,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2021-09-27,NORDESTE,2024-07-24
1332082 8304778,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332082,400696998,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8304778,01131609000162,3149013,CLINAR CL INF ALERG AP RESP LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-12,NORDESTE,2024-07-24
1332060 8316944,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332060,400707997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8316944,24098477000705,2400243,HOSPITAL UNIVERSITARIO,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332060 8316942,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332060,400707997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8316942,41226432000100,3039269,CLIM HOSPITAL E MATERNIDADE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
16213232 8316945,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16213232,468028126,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8316945,02352069000100,3013227,MEMORIAL SANTA THEREZA CIRURG PROG LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2012-11-22,2018-06-20,NORDESTE,2024-07-24
1332088 8305516,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332088,400693993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305516,09114695000107,2399989,CLINICA ORTO TRAUM JOAO PESSOA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332058 8304728,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332058,400708995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8304728,00853492000168,2755483,CLINICA DOM RODRIGO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
14869751 8306769,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869751,458662080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306769,41219007000186,3093042,CLINICA SAO FRANCISCO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-06-13,NORDESTE,2024-07-24
1332094 8305527,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305527,09250028000151,2398877,HOSPITAL SANTA PAULA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2018-03-22,NORDESTE,2024-07-24
1332094 8305509,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305509,09096181000176,2399113,INSTITUTO DE PSIQUIATRIA DA PB,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2016-12-02,NORDESTE,2024-07-24
1332094 8305512,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305512,09112236000194,2399741,HOSPITAL NAPOLEAO LAUREANO,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332094 8305514,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305514,09114364000177,2399334,HOSP INFANTIL DRJOAO SOARES,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332094 8304662,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8304662,00340386000180,2356805,CENTRO DE TRATAMENTO DA VISAO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,,NORDESTE,2024-07-24
1332088 8306760,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332088,400693993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306760,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250750,JOAO PESSOA,PB,2005-11-28,2021-09-27,NORDESTE,2024-07-24
